ca_num,ca_name,business_license_count,food_inspections_count,liquor_license_count,building_permits_count,pct_dependents,pct_working_age,per_capita_income,hardship_index,scaled_business_license_count,scaled_food_inspections_count,scaled_liquor_license_count,scaled_building_permits_count,saturation_index,retail_count,school_count,scaled_retail_count,scaled_school_count,school_need,schools_undersupply_raw,schools_undersupply,bars_need,bars_undersupply_raw,bars_undersupply,gym_need,gym_supply,gyms_undersupply_raw,gyms_undersupply,shop_need,shops_undersupply_raw,shops_undersupply,combined_opportunity_index
1,ROGERS PARK,2.0,5.0,17.0,9.0,27.5,72.5,23939.0,39.0,0.0476190476190476,0.0641025641025641,0.1180555555555555,0.081081081081081,0.0795632858132858,2.0,7,0.05714285714285714,0.26086956521739135,27.5,20.32608695652174,0.4526968141764307,72.5,63.94097222222223,0.9174289073553735,72.5,0.0476190476190476,69.04761904761905,0.9271099744245525,100.0,94.28571428571428,0.9428571428571427,0.8569804723747281
65,WEST LAWN,6.0,4.0,11.0,2.0,39.6,60.4,16907.0,56.0,0.1428571428571428,0.0512820512820512,0.0763888888888888,0.018018018018018,0.0750550688050688,5.0,5,0.14285714285714285,0.17391304347826086,39.6,32.71304347826087,0.7285755785804203,60.4,55.78611111111111,0.8004224706562244,60.4,0.1428571428571428,51.77142857142857,0.6951406649616367,100.0,85.71428571428572,0.8571428571428572,0.7722409917581357
66,CHICAGO LAWN,2.0,6.0,11.0,10.0,40.6,59.4,13231.0,80.0,0.0476190476190476,0.0769230769230769,0.0763888888888888,0.09009009009009,0.0720702158202158,2.0,10,0.05714285714285714,0.3913043478260869,40.6,24.71304347826087,0.5504018592040283,59.4,54.862500000000004,0.7871704429963532,59.4,0.0476190476190476,56.57142857142858,0.7595907928388747,100.0,94.28571428571428,0.9428571428571427,0.7823029353454583
34,ARMOUR SQUARE,2.0,8.0,11.0,5.0,38.3,61.7,16148.0,82.0,0.0476190476190476,0.1025641025641025,0.0763888888888888,0.045045045045045,0.0694714632214632,1.0,3,0.02857142857142857,0.08695652173913043,38.3,34.969565217391306,0.7788321874697396,61.7,56.98680555555556,0.8176501066140571,61.7,0.0476190476190476,58.761904761904766,0.789002557544757,100.0,97.14285714285714,0.9714285714285714,0.841677770225248
57,ARCHER HEIGHTS,2.0,12.0,6.0,2.0,39.2,60.8,16134.0,67.0,0.0476190476190476,0.1538461538461538,0.0416666666666666,0.018018018018018,0.0664699039699039,2.0,6,0.05714285714285714,0.21739130434782608,39.2,30.67826086956522,0.6832574803912076,60.8,58.266666666666666,0.8360136306570215,60.8,0.0476190476190476,57.904761904761905,0.7774936061381074,100.0,94.28571428571428,0.9428571428571427,0.8222550788115055
73,WASHINGTON HEIGHTS,2.0,8.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.1025641025641025,0.0138888888888888,0.1171171171171171,0.0651358776358776,2.0,12,0.05714285714285714,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0
72,BEVERLY,3.0,8.0,3.0,8.0,40.5,59.5,39523.0,12.0,0.0714285714285714,0.1025641025641025,0.0208333333333333,0.072072072072072,0.0641625829125829,3.0,4,0.08571428571428572,0.13043478260869565,40.5,35.21739130434783,0.7843516994286822,59.5,58.26041666666667,0.8359239552818796,59.5,0.0714285714285714,55.25,0.7418478260869564,100.0,91.42857142857143,0.9142857142857143,0.8195557178963817
46,SOUTH CHICAGO,2.0,12.0,1.0,5.0,41.1,58.9,16579.0,75.0,0.0476190476190476,0.1538461538461538,0.0069444444444444,0.045045045045045,0.0614586427086427,2.0,11,0.05714285714285714,0.4347826086956522,41.1,23.230434782608693,0.5173816209935121,58.9,58.490972222222226,0.8392319802315618,58.9,0.0476190476190476,56.095238095238095,0.7531969309462915,100.0,94.28571428571428,0.9428571428571427,0.7910502022166684
67,WEST ENGLEWOOD,3.0,3.0,3.0,15.0,40.7,59.3,11317.0,89.0,0.0714285714285714,0.0384615384615384,0.0208333333333333,0.1351351351351351,0.0607495544995545,3.0,12,0.08571428571428572,0.4782608695652174,40.7,21.234782608695653,0.47293502469255355,59.3,58.06458333333333,0.8331141268607639,59.3,0.0714285714285714,55.06428571428572,0.7393542199488491,100.0,91.42857142857143,0.9142857142857143,0.7712521863181955
10,NORWOOD PARK,3.0,2.0,7.0,9.0,39.5,60.5,32875.0,21.0,0.0714285714285714,0.0256410256410256,0.0486111111111111,0.081081081081081,0.0550669488169488,3.0,8,0.08571428571428572,0.30434782608695654,39.5,27.478260869565215,0.6119879926406507,60.5,57.55902777777778,0.8258603854048344,60.5,0.0714285714285714,56.17857142857143,0.7543158567774936,100.0,91.42857142857143,0.9142857142857143,0.7944225001222246
51,SOUTH DEERING,4.0,4.0,2.0,7.0,39.5,60.5,14685.0,65.0,0.0952380952380952,0.0512820512820512,0.0138888888888888,0.063063063063063,0.0534093159093159,4.0,3,0.11428571428571428,0.08695652173913043,39.5,36.06521739130435,0.8032342403408542,60.5,59.65972222222223,0.8560012753831131,60.5,0.0952380952380952,54.73809523809524,0.7349744245524297,100.0,88.57142857142857,0.8857142857142857,0.8192064174603624
62,WEST ELSDON,4.0,6.0,3.0,2.0,37.7,62.3,15754.0,69.0,0.0952380952380952,0.0769230769230769,0.0208333333333333,0.018018018018018,0.0528938966438966,4.0,3,0.11428571428571428,0.08695652173913043,37.7,34.42173913043479,0.7666311610341824,62.3,61.00208333333334,0.8752615531774974,62.3,0.0952380952380952,56.36666666666667,0.7568414322250638,100.0,88.57142857142857,0.8857142857142857,0.8260541412044671
49,ROSELAND,2.0,6.0,2.0,8.0,41.2,58.8,17949.0,52.0,0.0476190476190476,0.0769230769230769,0.0138888888888888,0.072072072072072,0.0497166122166122,1.0,13,0.02857142857142857,0.5217391304347826,41.2,19.70434782608696,0.4388496175075047,58.8,57.983333333333334,0.8319483469839182,58.8,0.0476190476190476,56.0,0.7519181585677749,100.0,97.14285714285714,0.9714285714285714,0.7838445371487764
13,NORTH PARK,6.0,4.0,0.0,0.0,39.0,61.0,26576.0,33.0,0.1428571428571428,0.0512820512820512,0.0,0.0,0.0485347985347985,5.0,6,0.14285714285714285,0.21739130434782608,39.0,30.521739130434785,0.6797714728381912,61.0,61.0,0.8752316613857833,61.0,0.1428571428571428,52.28571428571429,0.7020460358056266,100.0,85.71428571428572,0.8571428571428572,0.789434744368866
75,MORGAN PARK,3.0,5.0,0.0,8.0,40.3,59.7,27149.0,30.0,0.0714285714285714,0.0641025641025641,0.0,0.072072072072072,0.0482971982971982,3.0,8,0.08571428571428572,0.30434782608695654,40.3,28.03478260869565,0.6243826861624867,59.7,59.7,0.8565791833562504,59.7,0.0714285714285714,55.43571428571429,0.744341432225064,100.0,91.42857142857143,0.9142857142857143,0.8025050161701958
59,MCKINLEY PARK,6.0,1.0,1.0,4.0,35.6,64.4,16954.0,61.0,0.1428571428571428,0.0128205128205128,0.0069444444444444,0.036036036036036,0.0482099544599544,6.0,5,0.17142857142857143,0.17391304347826086,35.6,29.408695652173915,0.6549820857945193,64.4,63.95277777777778,0.9175982941750862,64.4,0.1428571428571428,55.20000000000001,0.7411764705882353,100.0,82.85714285714285,0.8285714285714285,0.8030225994410314
64,CLEARING,1.0,5.0,5.0,6.0,37.6,62.4,25113.0,29.0,0.0238095238095238,0.0641025641025641,0.0347222222222222,0.054054054054054,0.0432054994554994,1.0,4,0.02857142857142857,0.13043478260869565,37.6,32.69565217391305,0.728188244407863,62.4,60.233333333333334,0.8642314820350331,62.4,0.0238095238095238,60.91428571428571,0.8179028132992326,100.0,97.14285714285714,0.9714285714285714,0.856725668118602
38,GRAND BOULEVARD,1.0,6.0,1.0,8.0,39.5,60.5,23472.0,57.0,0.0238095238095238,0.0769230769230769,0.0069444444444444,0.072072072072072,0.0416808979308979,1.0,7,0.02857142857142857,0.26086956521739135,39.5,29.195652173913043,0.6502372421806915,60.5,60.079861111111114,0.8620294533787688,60.5,0.0238095238095238,59.05952380952381,0.7929987212276214,100.0,97.14285714285714,0.9714285714285714,0.8369011815661636
53,WEST PULLMAN,3.0,1.0,2.0,9.0,42.1,57.9,16563.0,62.0,0.0714285714285714,0.0128205128205128,0.0138888888888888,0.081081081081081,0.0414451539451539,3.0,9,0.08571428571428572,0.34782608695652173,42.1,27.456521739130437,0.611503824924954,57.9,57.09583333333333,0.8192144437137561,57.9,0.0714285714285714,53.76428571428571,0.7218989769820972,100.0,91.42857142857143,0.9142857142857143,0.7826310285189276
